respondent_id,xyz_vaccine,seasonal_vaccine
26836,0.11494372902402929,0.5691808562818039
26837,0.11504679509358195,0.08715448841492979
26838,0.10475170980700495,0.4807691022597641
26839,0.11580978520149743,0.5111945461625749
26840,0.116191465648554,0.1079398509089641
26841,0.29747663748827563,0.8169620926509389
26842,0.11975340986837966,0.1566719381863352
26843,0.14091328846612278,0.11518795002924584
26844,0.09275758193083054,0.4684948040820597
26845,0.0769736212396613,0.6888207052080108
26846,0.10965244007964489,0.822505309969457
26847,0.1923049836338136,0.08984653010710941
26848,0.06363225531509638,0.7859099848383012
26849,0.11559144356099733,0.5663743989053928
26850,0.5962891781766523,0.6462605562805731
26851,0.12612826817739406,0.06832385662481322
26852,0.10546148469549314,0.0785051976106646
26853,0.4662370670240545,0.5723061840206773
26854,0.07194718792816349,0.11427901912764908
26855,0.6447488891674278,0.9208152451982222
26856,0.09961834570007058,0.04986342663013425
26857,0.33505193909792363,0.2871826425597527
26858,0.10185136810878356,0.44645043515599087
26859,0.1182232748578721,0.13185779981888615
26860,0.14020830022296085,0.18158627136020683
26861,0.12991250101037763,0.10591053733774491
26862,0.08791566938866546,0.2522433902397699
26863,0.1086701838723882,0.33373772619099673
26864,0.37628658585947294,0.3450718672261077
26865,0.13677633816505333,0.060263560293790715
26866,0.13440980705971248,0.650932835729161
26867,0.13431133520490246,0.1223557608029438
26868,0.7970621898770619,0.9194453946428298
26869,0.09686489796205944,0.3206674882721915
26870,0.5732500691741327,0.8843884685169466
26871,0.08273995066438432,0.06538825760167918
26872,0.08707440418274592,0.3783490354024404
26873,0.05644918979277895,0.7370631110169211
26874,0.08775497289304518,0.12004080193805015
26875,0.69294909488037,0.9036216736078889
26876,0.12439058946652003,0.10129812515431895
26877,0.0762046195684635,0.15536341679830612
26878,0.1651976760706775,0.3864185404470188
26879,0.13235345540729473,0.09865840671755455
26880,0.0829623691694634,0.07501820206592395
26881,0.11412251819079637,0.11392610137316679
26882,0.09305473132484086,0.08825380288986577
26883,0.13098425343713901,0.23076718850527073
26884,0.11964602725010721,0.21494480522562065
26885,0.18744588542727258,0.6966570981898323
26886,0.10771218498315771,0.8638586823150372
26887,0.7241332700149937,0.8682335526761327
26888,0.9842445268515585,0.9540388267358728
26889,0.09833169765613899,0.11820876688747323
26890,0.1247183024069359,0.4286537945679897
26891,0.40895739659246927,0.7313293978835694
26892,0.14152581012025406,0.7583814940448751
26893,0.09333428191888465,0.12347739977835559
26894,0.10667178615894575,0.29654814427385345
26895,0.10571808268260624,0.9259693636951689
26896,0.11267936690058429,0.06854299484145493
26897,0.10985302304213816,0.5
26898,0.22241559866790706,0.6011220073164973
26899,0.08443961316027768,0.09869079738618601
26900,0.1123718355973374,0.20536878625626434
26901,0.11569317574234539,0.3208956416287896
26902,0.17900385873522004,0.9382955115475168
26903,0.11360584742315125,0.18060999690063917
26904,0.11108916367654233,0.39461968095479844
26905,0.32045751614360324,0.9030355011260642
26906,0.0901029596177876,0.3216588496113141
26907,0.057116840428884014,0.3986849670873757
26908,0.19961803300685965,0.8685546793044588
26909,0.0609454004380659,0.2230504772049574
26910,0.11551671754625246,0.36500862444592186
26911,0.09109190955462393,0.13010149964168785
26912,0.4787852070512789,0.949394615238347
26913,0.8911189923000494,0.8551498442635834
26914,0.11050617660641282,0.20051284189119464
26915,0.1022372962039872,0.6225438432402107
26916,0.09211678448960914,0.2574360302802787
26917,0.13803724662029251,0.23446048311810258
26918,0.7927030658897712,0.9583442829626446
26919,0.132548576585519,0.7016263750243066
26920,0.07932832337293351,0.12862635630020372
26921,0.1260105773513969,0.8919370941634559
26922,0.0706521386771776,0.755727090248317
26923,0.12230142650597126,0.4762651341366268
26924,0.7183481935089541,0.9337198629886447
26925,0.09653993214717738,0.6909547524695614
26926,0.28157065129381253,0.4082446708898017
26927,0.1685283808760421,0.6128853499174387
26928,0.10490588607949983,0.5
26929,0.10980711107137954,0.10765674395625412
26930,0.7586339080942761,0.9461240350159219
26931,0.12507255391518235,0.4039724618441889
26932,0.07084434403387192,0.9270063256648223
26933,0.08761009681360338,0.6457081980099374
26934,0.5512333074985705,0.7059219370579728
26935,0.1940204871525285,0.7086713175701451
26936,0.33723170780775924,0.3332488437848691
26937,0.17053387525509778,0.7313481693812528
26938,0.10930393557819919,0.08929735718144345
26939,0.08451406690342939,0.06310496606416464
26940,0.10332179237346617,0.17553631035569067
26941,0.06460174497075406,0.3488143671228439
26942,0.3871518911858322,0.786643679544565
26943,0.1463566133499565,0.8047215433523146
26944,0.10536481948172559,0.1781856659000517
26945,0.1427069511656586,0.6242638470719439
26946,0.1307240705330502,0.7285958178139949
26947,0.0981713050360188,0.4651427243126686
26948,0.06776020867437617,0.06079948884947602
26949,0.07689750706272408,0.10468209500968606
26950,0.06828178635161421,0.4321330704164019
26951,0.1182897391009635,0.36573497260302595
26952,0.8391745772002472,0.8628741768182403
26953,0.7722276993738458,0.9661793224705097
26954,0.08525311553408388,0.22301349631616899
26955,0.12909941970841554,0.7116163895404889
26956,0.09818744030555203,0.46167217493234275
26957,0.07014700577285926,0.9546605235318358
26958,0.15376435439968703,0.8440162804272893
26959,0.09371757963334312,0.1488325060271196
26960,0.08500223370582169,0.03185545096209884
26961,0.1721631353300213,0.40030513991112
26962,0.10255021229058896,0.8370679255073074
26963,0.11497173274586102,0.2648215953427703
26964,0.10327570592162816,0.22764523606443912
26965,0.9171777842582057,0.9113181637857157
26966,0.13938101050469193,0.1507884913922915
26967,0.11050569120979915,0.41643639987296754
26968,0.09760147665671665,0.8786984731397022
26969,0.1296259703392532,0.23881743135958985
26970,0.5606241885554369,0.38361936787753154
26971,0.1216236923570701,0.22031440124459475
26972,0.11299762745067785,0.07883085764417677
26973,0.10631964909069838,0.12855823826869467
26974,0.16350127226437575,0.24787733750399268
26975,0.07241079548138692,0.6908361864511873
26976,0.7972149277693273,0.6298304401897764
26977,0.1000844515858413,0.2250980385590781
26978,0.07125844573337624,0.8314288622049869
26979,0.3458418917043795,0.8584914056367615
26980,0.09024723861847916,0.12266387853072662
26981,0.060668123854610886,0.334129809806746
26982,0.6648243927160682,0.8978539902734229
26983,0.13725267401285057,0.5
26984,0.09312785642907462,0.14812301095404318
26985,0.12265461718239973,0.1676269620459229
26986,0.13543385186645188,0.31674511112970943
26987,0.0769456556549767,0.09508809456595144
26988,0.11151871356040732,0.16998795439764772
26989,0.17889197828283487,0.7933293684068042
26990,0.10001066369317982,0.14469643619220968
26991,0.18776430438816494,0.4739004240277144
26992,0.2567762865775812,0.4210823515720915
26993,0.0980971014597457,0.8875145592625379
26994,0.17219003309927075,0.40566549480937136
26995,0.17392022425517603,0.43895244410248774
26996,0.23365757923359712,0.30799098428665683
26997,0.1357696145621628,0.07337612590234319
26998,0.17627855795381753,0.12371934186704757
26999,0.20986143957164632,0.4249249160649107
27000,0.11745350925204553,0.36469808943279663
27001,0.08576432072958402,0.8173231984389048
27002,0.08985513860931647,0.238898210612866
27003,0.09698704759916221,0.16906506093842885
27004,0.1253507794559098,0.30698481349602447
27005,0.3619558493482198,0.8142971305801215
27006,0.9165864504484391,0.905078257107173
27007,0.10369672798695512,0.08702210828460565
27008,0.08252462388961261,0.061152175203492226
27009,0.10224266013392076,0.2121734580408124
27010,0.10620035502427685,0.168630989636905
27011,0.14467635376133905,0.17378603385782254
27012,0.16613280617560552,0.6148686929781548
27013,0.10156765401438439,0.4059376272476222
27014,0.07540786618001917,0.2670981291508393
27015,0.13441041248698896,0.19756128000502823
27016,0.14987287854837208,0.37037665367965855
27017,0.39931536055048733,0.8596524186612322
27018,0.08955999109127843,0.16649432347231027
27019,0.9606085296814377,0.9491412489827333
27020,0.16674700724042302,0.19631133588058425
27021,0.16156520996592796,0.4259247552636722
27022,0.13833491856240412,0.2563745474733942
27023,0.08662164808530261,0.12943123132792386
27024,0.08902413592340033,0.34292316296059805
27025,0.1592683311994433,0.06140951342573238
27026,0.12336121760867089,0.5960364042644001
27027,0.1365821449471567,0.81260121448188
27028,0.23009706133706773,0.868204357373544
27029,0.08901081361209902,0.22355267514525962
27030,0.08104200958101115,0.13295547314338885
27031,0.11969908134962921,0.8595557948121664
27032,0.16854465987398004,0.522472028973882
27033,0.1267357685282201,0.7298630934379262
27034,0.048721533460584394,0.6770892608949868
27035,0.13296065396433315,0.31774479247499565
27036,0.1667511811751313,0.7920995162695927
27037,0.5649039273098542,0.8108645526788673
27038,0.1287665823460072,0.06562418884554168
27039,0.801136778812838,0.916504427244017
27040,0.15903600124877595,0.39122886626621345
27041,0.12203422865085335,0.657404989299469
27042,0.10113700672616353,0.6689245834742519
27043,0.2801971142094368,0.7260319696613334
27044,0.12195358525316306,0.07193311920618209
27045,0.1093218889143308,0.7146212278074808
27046,0.11082691067956488,0.15204738954674019
27047,0.4569910213805639,0.397575080286843
27048,0.1358163834383245,0.4281595208395722
27049,0.14773216966181205,0.867070671352189
27050,0.10172348624234048,0.5563564801571291
27051,0.1360836689344978,0.3783817013731687
27052,0.09487563609217188,0.3582890141087262
27053,0.9156776727543571,0.9260391059028495
27054,0.1146097493892228,0.12086133350086875
27055,0.08684845069132219,0.9052649452829746
27056,0.12867075479196985,0.10813817549854039
27057,0.0921193210406832,0.04351264348499252
27058,0.9278340125351209,0.9509396767961042
27059,0.1221739247506053,0.18421025795876156
27060,0.10606390673556046,0.3322630875840562
27061,0.05982344661489552,0.6992275943285091
27062,0.090966436739936,0.3207750021336257
27063,0.0718887094757441,0.5317720759159714
27064,0.19428906522197903,0.6835320477249925
27065,0.05791042850039825,0.19883323092463
27066,0.06416338592787618,0.5
27067,0.3137470666058115,0.7265850022284885
27068,0.9640634512264753,0.9618239031481814
27069,0.5692832592322208,0.9223086066458732
27070,0.13793590277516,0.10699341443930159
27071,0.1422943338642843,0.12251814785106874
27072,0.15076407874689027,0.6552030867124454
27073,0.07251632676087236,0.8842312109256033
27074,0.09173990703170476,0.23115653705985775
27075,0.8119034052761591,0.8305436638116278
27076,0.42326865407055664,0.6948869574132965
27077,0.10508497079723747,0.0896490223030184
27078,0.1676003055405126,0.8965123946987135
27079,0.3413469252230508,0.9235045751508812
27080,0.12322935763361548,0.18916735054310618
27081,0.08025510112363343,0.6996047021248153
27082,0.15977261136913165,0.29165084869458713
27083,0.06407806797580896,0.20898588059268333
27084,0.8893287202065493,0.682479395652608
27085,0.10578675224141433,0.07218268568253706
27086,0.09736622170697082,0.10320805995985696
27087,0.11089264757092232,0.2302585871564437
27088,0.2192281951177505,0.6765780248882052
27089,0.11208920574138706,0.1592430099601318
27090,0.17831573868794282,0.6841280628329086
27091,0.4272573512562284,0.4400192950664175
27092,0.10212377412806027,0.25646667191995515
27093,0.14997425921116803,0.2454411895423714
27094,0.12562112045822652,0.13273442692931164
27095,0.13658853609194258,0.5443228466800188
27096,0.048540037195192114,0.18895527173777132
27097,0.6750999596927504,0.7405769060915464
27098,0.7099002119457265,0.8526280984369043
27099,0.13047752391473527,0.4939650621438824
27100,0.17587848397176534,0.8382444007365313
27101,0.1199875335023318,0.7173323401573106
27102,0.10905398000513038,0.8807420387707571
27103,0.10582956788742744,0.11344592390342116
27104,0.1592279281906396,0.41779486078075767
27105,0.08975845668317328,0.36496031586552513
27106,0.5129437571545551,0.9189552004410475
27107,0.3006542799143388,0.7365428961812829
27108,0.14418831350935235,0.40578340031821214
27109,0.1303747121279873,0.20744963088181048
27110,0.11044050097508291,0.5
27111,0.12046210424023746,0.28646396357503084
27112,0.20042349633581774,0.6672422489804304
27113,0.10138184484809135,0.18216570280030997
27114,0.11810588653025741,0.19155642011832327
27115,0.4591823985871772,0.8233173612530643
27116,0.108355739571589,0.95961253404477
27117,0.12953986927991518,0.09944256069395811
27118,0.1369911462657075,0.5342959308597582
27119,0.1353276940561076,0.20065716233199687
27120,0.2611796026540491,0.9816929551160779
27121,0.07934877085199206,0.834174787490568
27122,0.05680772946976056,0.2277107532259034
27123,0.09340998390163467,0.14181898085691785
27124,0.11568005574109223,0.140593996019919
27125,0.11834938462074764,0.09257545649749983
27126,0.23620289791941157,0.07963419323486527
27127,0.12501838643725163,0.13662552084876783
27128,0.13107932026105185,0.5829201304939855
27129,0.3983431700443034,0.5442011573373753
27130,0.14622767967409922,0.23759810474278034
27131,0.08788723595908644,0.06682401261197367
27132,0.6624594215671727,0.9117126420113513
27133,0.20430671955980084,0.6472065482621413
27134,0.6683656554674743,0.9520395844477474
27135,0.2074590060044568,0.718846959834787
27136,0.11244291621173542,0.4427980952187012
27137,0.0982020453234652,0.22706356853386672
27138,0.16261694018638886,0.5623869577719377
27139,0.10764805917243685,0.13738633372603232
27140,0.9855486961005996,0.9331342097959685
27141,0.6635568357480789,0.8053978744343104
27142,0.11005107519447388,0.2864042399742724
27143,0.15094858500118052,0.3733996299032226
27144,0.14608360728581354,0.08039988816013947
27145,0.4637357574435499,0.7467468424703487
27146,0.05782915475919174,0.9296022191770755
27147,0.10109133650916027,0.1838825882629879
27148,0.08175819883730177,0.09700632445936115
27149,0.233041276581676,0.08397488775217758
27150,0.6113188686798623,0.9649476304894652
27151,0.10017098980791522,0.7704553396615774
27152,0.06754181773526059,0.21685296948640198
27153,0.17691809298697161,0.8031696360230314
27154,0.8139076915085846,0.8997639725915598
27155,0.15813662138151385,0.6787654626784279
27156,0.1527589021964446,0.45860133825022276
27157,0.05347019619323421,0.5139003941409549
27158,0.11012937388184028,0.35687464361063803
27159,0.08509414377979185,0.11800558322693969
27160,0.17290637179129958,0.20045867205351006
27161,0.17052721134888105,0.5236524428375088
27162,0.1594874348113411,0.9547424130467239
27163,0.5306302457305305,0.480927779564973
27164,0.15770582640409844,0.18339737481536383
27165,0.364706140774672,0.5110441039835079
27166,0.060274100101476526,0.15788226985601755
27167,0.0853512618698478,0.536003350256522
27168,0.09367157976811406,0.7181624010819232
27169,0.3151838155877198,0.7924664152765233
27170,0.18945877513224055,0.8888961264085201
27171,0.10627277868717934,0.2230079686344114
27172,0.09928262602368115,0.8251697555573825
27173,0.22913445253687642,0.5696439978280283
27174,0.1429422360098874,0.20315809851391428
27175,0.12311731388433768,0.11806725647120721
27176,0.5714971430890898,0.9171320069801452
27177,0.86978487316414,0.9021941344605886
27178,0.1306035170482044,0.37708564927001176
27179,0.0815106667199905,0.1450734185317574
27180,0.20449369620653773,0.38643085893948775
27181,0.0749467879154022,0.8418303039506192
27182,0.8596902391904558,0.9063287880864058
27183,0.11987975672531495,0.5988463439602015
27184,0.061986148289699186,0.3507532892353317
27185,0.6157543856376803,0.8065545456457343
27186,0.13046429289897457,0.7139953225338798
27187,0.10289372180830515,0.23138264061511463
27188,0.05909892347025995,0.39156151430851593
27189,0.0707039944670945,0.5368411341204805
27190,0.5194133195442763,0.8662159553253124
27191,0.09161977936752186,0.9345762150501801
27192,0.5852448434845601,0.791358356685482
27193,0.11530986976953636,0.12135606751387894
27194,0.12462043007636421,0.6196272570617024
27195,0.0938667269340117,0.18827165860898862
27196,0.20770930725769474,0.21345138327375435
27197,0.05688676800407457,0.6182745672526159
27198,0.9316904512055972,0.9594837023389091
27199,0.10117044391543148,0.17347649272767138
27200,0.18468028534463657,0.4655077643486365
27201,0.7726183953619173,0.8697616147013754
27202,0.07362009575760921,0.27878253601996117
27203,0.07265456937729645,0.09238440494179723
27204,0.11988399525251954,0.06675312011519698
27205,0.13608365554952295,0.12047031247704329
27206,0.10913115193575719,0.15010974943038433
27207,0.12037634198600283,0.09546572285237241
27208,0.8341226689857534,0.6745459005356984
27209,0.23809529084044884,0.31869899252509176
27210,0.17485592533218766,0.32022391257662375
27211,0.12956297981164278,0.3328520071885755
27212,0.5303895576362995,0.9514263482130204
27213,0.2667733840416917,0.5258905167842383
27214,0.11838762697951595,0.07332104739632223
27215,0.13232063945185807,0.8702598747029949
27216,0.16278733641551757,0.9492013680308147
27217,0.12389845278856981,0.22040750490943775
27218,0.6630327711663498,0.9414928123751228
27219,0.3596141176916858,0.6446128661324434
27220,0.08124100031161935,0.3321311020438645
27221,0.1119893934064632,0.6908147717109594
27222,0.16834413601601517,0.5724865212817998
27223,0.06758444359913168,0.7627040660376766
27224,0.1454273740709863,0.7478375336698332
27225,0.1374474281947391,0.21892975783152802
27226,0.09341692173449742,0.15054486057678082
27227,0.15259259597440267,0.3393174349292071
27228,0.24741068999576854,0.858383053369503
27229,0.7335678769424077,0.9045240083399603
27230,0.1390000642293519,0.9613209421670652
27231,0.251724240191618,0.9275117944773691
27232,0.0965159723486576,0.5331911701964525
27233,0.14283891842927807,0.24310324675195097
27234,0.10915515719239004,0.14576288815563976
27235,0.95327304188506,0.9672051777893844
27236,0.0994274309768535,0.9542452864429839
27237,0.2440299793349718,0.6166001334063198
27238,0.22319521753552962,0.7887569086225178
27239,0.2688781747333883,0.11592939923431221
27240,0.12898664700438817,0.4458145314536091
27241,0.10106836227808408,0.16950675592693187
27242,0.10762918120537972,0.3855340374108821
27243,0.08834086455004127,0.0652698026851365
27244,0.10271854847109628,0.06687774010748176
27245,0.11982327597102188,0.33637956621986265
27246,0.9424801147452783,0.9654082985576987
27247,0.15795864135981874,0.9534108184717182
27248,0.1460380453799745,0.7946485877620977
27249,0.06729129723003918,0.4251523724218522
27250,0.1003465280486242,0.20689277790939783
27251,0.08631327613398115,0.21587770357602068
27252,0.14524818069204373,0.5718875568989336
27253,0.10311993490990601,0.8868309703859212
27254,0.9749139320502402,0.9799462522880281
27255,0.12365666339107083,0.20235890019709918
27256,0.7594241863375841,0.9420205540667675
27257,0.2585270431885484,0.4008817511913547
27258,0.3305393924282236,0.8096752094179062
27259,0.5542261979809915,0.9214699699965812
27260,0.09391456093643724,0.4312135796738488
27261,0.11670660101858134,0.781878472166928
27262,0.16208455804889124,0.652356680555615
27263,0.061854978729930774,0.06396265607190169
27264,0.10073473022305204,0.10553605292453898
27265,0.08181137629113473,0.23633325525155027
27266,0.13632955499938118,0.39901652031312146
27267,0.14786409362406108,0.633120121208912
27268,0.06525312694460576,0.05813812095273989
27269,0.6619826289553985,0.5293928707926496
27270,0.1285696021301375,0.0749332069883373
27271,0.07904915789303248,0.30878712962226423
27272,0.05111266206440821,0.2957615655843651
27273,0.09482765570351392,0.1286282336190667
27274,0.133732423896826,0.4291081453742166
27275,0.16534713364423342,0.3604371341030113
27276,0.10806437974093829,0.269383269520453
27277,0.07807241706729119,0.8813434514914702
27278,0.09050027247293396,0.332746243823103
27279,0.11752677875346255,0.4295223013536404
27280,0.17862609384776632,0.44423463345903613
27281,0.13750596474010074,0.2905067095846373
27282,0.08528137464054504,0.8365603331988535
27283,0.11172731414229815,0.20759813644905617
27284,0.10380023107572293,0.5154573391978112
27285,0.13735368007375545,0.39160775921403873
27286,0.1686250933683004,0.4763959514945593
27287,0.16195669928181589,0.5308947335392313
27288,0.39181817282616865,0.7988499177397669
27289,0.3142448258592594,0.5512253594928539
27290,0.06885619199916083,0.13207086137165513
27291,0.7241782908924288,0.8467529000480248
27292,0.08029435478573549,0.4857603810269173
27293,0.11633466417540297,0.9573625379941344
27294,0.08650320102724081,0.08801775061035245
27295,0.0953923288576153,0.8515820280523285
27296,0.07454214199307262,0.6285042162936255
27297,0.06694977099187982,0.787015996153106
27298,0.0730159509355626,0.23558424519968782
27299,0.17619176328091565,0.6960810562295592
27300,0.04878168915854208,0.9075023722477463
27301,0.12698547306239685,0.08789578501926446
27302,0.13706463657123324,0.6729824722563924
27303,0.0524680042814547,0.12136468946722871
27304,0.10107172663817965,0.8816375563783081
27305,0.09640758847968539,0.04936471521439013
27306,0.15301287836834432,0.4871105532853929
27307,0.9376905411919911,0.8557358563803356
27308,0.11836334959412124,0.23815741249051117
27309,0.7045880409740151,0.9807788492994227
27310,0.10371997169879216,0.11086635654719149
27311,0.14338237381327365,0.17352715992485523
27312,0.03940734834096893,0.3049509180688765
27313,0.09490742252456781,0.11732592242127306
27314,0.11221995207938149,0.09398906789669283
27315,0.15264535396438259,0.37348952692108955
27316,0.31768590115994094,0.7364121046735888
27317,0.09312630929356623,0.1490603078218147
27318,0.14335838795579992,0.22672514276759864
27319,0.3535953973529189,0.9107861984900533
27320,0.3986443160654727,0.7827672911301686
27321,0.09923381343741147,0.6211218484470965
27322,0.16172293876580476,0.1961033775376627
27323,0.10065542055099794,0.5324469773088105
27324,0.35146711835695615,0.6428270253392078
27325,0.8247713740606266,0.9270748409771696
27326,0.1195149658900705,0.7125909791463481
27327,0.23300468733743718,0.4494967930770798
27328,0.17384591753758247,0.5
27329,0.10533609394319972,0.22386185511694578
27330,0.0857563172243311,0.40071277803386446
27331,0.10364737543530853,0.15570770475618997
27332,0.1391169186658624,0.9529429296090163
27333,0.6304720143106327,0.8435838073831571
27334,0.10731902095261132,0.06131927158117234
27335,0.10855436369426266,0.1134780632895628
27336,0.09833188019866111,0.15564297834813517
27337,0.2728369346637168,0.9026839154366398
27338,0.28739262234711777,0.4185532869958608
27339,0.175831935959245,0.2561807478905471
27340,0.11283046753325368,0.16923871594285458
27341,0.10775595970613394,0.6202241159882185
27342,0.0617493262240389,0.4458606489548441
27343,0.10391562763405167,0.10393021687948809
27344,0.17971091606716588,0.48895640808988594
27345,0.07692521887877944,0.217163343356071
27346,0.8843081351634202,0.9353582224820478
27347,0.7930887948059303,0.921265872490328
27348,0.12006210053574447,0.3119064356229976
27349,0.1118903407072083,0.14814860555324766
27350,0.13813734539654868,0.9398581702209112
27351,0.8439194656574328,0.8534892720156917
27352,0.12472348535302272,0.2783413058960705
27353,0.15793534139082688,0.27308793047442076
27354,0.15068511406605178,0.7116021207008983
27355,0.2117542294489082,0.15117544006466033
27356,0.1519940004788071,0.6107318245550718
27357,0.12519973205279308,0.36106499460773506
27358,0.2755177469734849,0.8033243898773905
27359,0.25309750062321945,0.7428855350466051
27360,0.10156797846614792,0.5845772661706947
27361,0.085093355949043,0.9057955270700339
27362,0.16489147570384075,0.544025580559451
27363,0.14315302166559407,0.18821476961079198
27364,0.1485051337156146,0.4701742557623477
27365,0.19632359541575803,0.6364346684832507
27366,0.39673430860967845,0.7173690409290285
27367,0.210529445994286,0.6385744109854531
27368,0.09863430139054251,0.6124790760101556
27369,0.09741063948541157,0.06109203529142125
27370,0.06534252858308064,0.8679087217565253
27371,0.1650256922247133,0.3085184084598728
27372,0.08670517306825354,0.14348831582450072
27373,0.8698489862803446,0.6671834347511902
27374,0.10613638810629833,0.35855192790759105
27375,0.09605189927165952,0.956321335196065
